id,title,singer
124391,TIẾNG NHẠN CHIỀU,Dương Hồng Loan & Phi Bằng
124392,TIẾNG SÁO PHIÊU BỒNG (REMIX),Trương Ngôn
124393,TIẾNG VIỆT,Huyền Trang
124394,TIỄN BIỆT,Hoàng Minh Thắng
124395,TIỄN BIỆT,Thanh Xuyên
124396,TIỄN MỘT NGƯỜI ĐI,Hoàng Minh Thắng
124397,TOI CHON CO DON,Phú Hunter
124398,Toi Da Lam Tin Em,Lý Hải
124399,TOI DA LAM YEU EM,Lâm Hùng
124400,Toi Dau Vi Yeu Ke Bac Tinh,Trần Cảnh Phúc
124401,TOI DI GIUA HOANG HON,Vân Trường
124402,Toi Di Tim Mot Mua Xuan,Hồ Hoàng Yến
124403,Toi Dua Em Sang Song,Nguyễn Hưng
124404,Toi Khoc Cho Em Ai Khoc Cho Toi,Lâm Chấn Huy
124405,Toi La Nguoi Viet Nam (Englissh),Ánh Minh
124406,Toi La Toi 2,Quách Thành Danh
124407,Toi La Toi,Quách Thành Danh
124408,Toi Muon,Esvil Phuong
124409,Toi Ngan Nam Doi,Trúc Lam & Trúc Linh
124410,TOI NGUOI VIET NAM,Khắc Việt
124411,TOI SE KHONG YEU REMIX,Nguyễn Thành An
124412,TOI TIM LAI TOI,Quách Thành Danh
124413,Toi Tinh,Hạ Vy
124414,Toi Toi Nghiep Em Remix,Lâm Chấn Huy
124415,TOI VAN NHO REMIX,Trịnh Phương Thế
124416,Toi Van Nho,Thế Sơn & Như Quỳnh
124417,Toi Van Yeu Em,Mạnh Quỳnh
124418,Toi Voi Troi Bo Vo,Trần Thu Hà
124419,TOI YEU KIEU SA VA DON SO,Akira Phan
124420,Toi Yeu Toi,Đình Văn
124421,Toi Yeu Viet Nam,Vmusic
124422,TOI YEU,Quang Dũng
124423,Trai Dang,Phương Trang
124424,TRAI DAT CHI CON CHUNG TA,Quách Tuấn Du
124425,TRAI TAI GAI SACH (REMIX),Dương Hồng Loan & Khưu Huy Vũ
124426,TRAI TAI GAI SACH (REMIX),Helen Trần & Lương Gia Huy
124427,TRAI TIM AM THAM,Nhạc Lam Phong
124428,Trai Tim Anh Thuoc Ve Em Remix,Thế Hưng
124429,Trai Tim Bang Gia,Thái Thùy Linh
124430,Trai Tim Ben Le 3,Nguyễn Hưng
124431,Trai Tim Ben Le,Nguyễn Hưng
124432,TRAI TIM MONG MO,Lý Hải
124433,Trai Tim Mua Dong,Thùy Dương
124434,TRAI TIM NGUOI THAY,Huong Giang Idol
124435,Trai Tim Soi Da Remix,Đàm Vĩnh Hưng
124436,Trai Tim Tinh Si Remix,Đàm Vĩnh Hưng
124437,Trai Tim Toi Loi,Quang Dũng
124438,TRAI TIM VO TINH,Lâm Chí Khanh
124439,Tram Nam Khong Quen,Quang Hà
124440,Trang Bo Vo (Remix),Châu Việt Cường
124441,Trang Bo Vo Remix,Đàm Vĩnh Hưng
124442,Trang Den,Mỹ Tâm
124443,Trang Duoi Chan Minh,Hương Tràm
124444,TRANG GIAY TRANG (NHAC SONG),Nhạc Sống
124445,Trang Giay Trang Remix,Phạm Trưởng
124446,Trang Giay Trang remix,Saka Trương Tuyền
124447,Trang Hoa Dang Me,Mai Hậu
124448,TRANG QUE HUONG,Thành Vũ
124449,Trang Roi Ben Ho,Ngọc Hạ
124450,Trang Sang Doi Thong,Trường Vũ
124451,Trang Son Cuoc,"Tuấn Vũ, Sơn Ca"
124452,Troi Sanh Voi Sanh Co,Phi Nhung
124453,Trom Nhin Nhau,Quốc Đại
124454,Trom Nhin Nhau Ai Bieu Em Lam Thinh,"Tuấn Vũ, Mỹ Huyền, Đặng Thế Luân"
124455,Trom Nhin Nhau,CHẾ LINH
124456,TROM NHIN NHAU,Hoài Lâm
124457,Trom Nhin Nhau,Hoàng Oanh
124458,Tron Kiep Binh Yen,"Minh Tuyết, Dương Triệu Vũ"
124459,TRUONG SON DONG TRUONG SON TAY (REMIX),Long Nhật
124460,Truong Son Dong Truong Son Tay Remix,Quang Hà
124461,TRUONG SON DONG TRUONG SON TAY,Long Nhật
124462,TRUTH,Sơn Tùng MTP
124464,TRÁCH AI BÂY GIỜ,DƯƠNG HỒNG LOAN & KHƯU HUY VŨ
124465,TRÁCH AI BÂY GIỜ,Đông Nhi
124466,TRÁCH TÔI QUÁ NGHÈO,"Lâm Quang Long, Phi Bằng"
124468,TRÁI TIM DẠI KHỜ,Ngọc Sơn
124469,TRÁI TIM EM CŨNG BIẾT ĐAU,Bảo Anh
124470,TRÁI TIM KHÓC,Duy Mạnh
124471,TRÁI TIM MONG MANH,Mỹ Tâm
124472,TRÁI TIM TRỐNG VẮNG,Đan Trường
124473,TRÁI TIM YÊU,V.Music
124474,TRÒ CHƠI SỐ PHẬN,Luân Ken
124475,TRÓT LỠ YÊU EM,Chí Bằng
124477,TRĂNG HỜN TỦI (TÂN CỔ),"Lê Thu Thảo, Minh Vương"
124478,TRẢ EM CAY ĐẮNG MỘNG VÀNG,"Nhật Lâm, Mỹ Huyền"
124479,TRẢ HẾT NỢ TÌNH VỘI LY TAN,Đỗ Thụy Khanh
124480,TRẢ HẾT ÂN TÌNH,"Phạm Thanh Thảo, Tuấn Quang"
124481,TRẢ LẠI CHO ĐỜI,Hoàng Anh Thư
124482,TRẢ LẠI THỜI GIAN,Ngọc Sơn
124483,TRẢ NỢ TÌNH XA,Diễm Liên
124484,TRẢ TÌNH VỀ QUÁ KHỨ,Hoàng Thịnh & Sơn Hạ
124486,TRỞ VỀ VỚI MẸ TA THÔI,Ngọc Sơn
124487,TRỞ VỀ ĐI,Vân Anh
124488,TRỞ VỀ ĐÊM CUỐI NĂM,Thái Trinh
124489,TU GIA MUA DONG,Mỹ Tâm
124490,Tu Hao Mot Tinh Yeu,Anh Quốc
124491,Tu Khi Em Den,Lương Tùng Quang
124492,TU KHI GAP EM,Trịnh Thăng Bình
124493,Tu Khuc Mua Dong,Bùi Anh Tuấn
124494,Tu Khuc Mua Dong,Lâm Nhật Tiến & Như Loan
124495,TU NHIEN KHOC (REMIX)),Yuki Huy Nam
124496,Tu Tin Toa Sang,Pham Bao Nam & Trung Quan & Khac Hung & Fit Phuong
124497,Tu Tren Troi Roi Xuong Remix,Châu Việt Cường
124498,Tua Canh Beo Troi,Phi Nhung
124499,TUI THAN,Tường Nguyên
124500,TIẾNG SÉT NƠI VƯỜN HOANG,Phương Thanh
124501,TOC EM DUOI GA (REMIX),Hoàng Hải Dương
124502,TOI CHO CO GAI DO (REMIX),Dj Thanh K & Khắc Việt
124503,TOI VAN CO DON,Thiên Kim
124504,Tra Lai Cho Em,Trung Quân Idol
124505,Trai Tim Biet Khoc,Trần Hồng Kiệt
124506,Trai Tim Lanh (Remix),Châu Việt Cường
124507,Tron Kiep Don Coi,Nguyễn Hưng
124508,TRUONG LANG TOI,Tam Ca Áo Trắng
124509,TUP LEU LY TUONG,Hà Thanh Xuân & Quốc Khanh
124510,Tup Leu Ly Tuong Remix,Hồ Quang Hiếu
124511,TUP LEU LY TUONG,Quang Linh
124512,Tuy Ca,CHẾ LINH
124513,Tuyet Lanh,Hoàng Châu
124514,Tuyet Oi Dung Voi Tan (remix),Trương Ỹ Vân
124515,Tuyet Tinh,CHẾ LINH
124516,TUYET VOI MOT BONG HOA,Thu Trang
124517,TUỔI HAI MƯƠI,Bức Tường
124519,TÀU ANH QUA NÚI,Lâm Bảo Phi
124521,TÂM SỰ VỜI NGƯỜI YÊU CŨ,Quốc Minh & Việt My
124522,TÂM SỰ ĐỜI TÔI (TÂN CỔ),Lệ Thu
124524,TÂM TƯ GIỮ RIÊNG EM,LIZ (LIME)
124525,TÂY DU KÝ,Rick Anh Tuấn
124526,TÌM CHA NƠI ĐÂU (TÂN CỔ),Vũ Luân
124529,TÌM KIẾM EM NƠI ĐÂU,Kiun Gia Tuấn
124532,TÌM TRONG GIẤC MƠ,Ngọc Lan
124534,TÌM VỀ NIỀM TIN,Thanh Ngọc
124535,TÌNH BUỒN,Vân Trường
124536,TÌNH BƠ VƠ,CHẾ LINH & PHI NHUNG
124537,TÌNH BẠN,Lý Hải & Ngọc Sơn
124538,TÌNH CA (THE REMIX),Noo Phước Thịnh
124539,TÌNH CA NGƯỜI THỢ MỎ,Quang Thọ
124541,TÌNH CA TRÊN LÚA,Mạnh Quỳnh & Thúy Hằng
124542,TÌNH DUYÊN MÙA NƯỚC NỔI,Đặng Thế Luân
124543,TÌNH DÙ TRĂM LỐI,Lương Tùng Quang & Minh Tuyết
124544,TÌNH DƠN PHƯƠNG 2 (REMIX),Sinti Quang Tùng & Thái Lan Viên
124545,TÌNH KHÔNG ĐOẠN CUỐI,"HÀ THANH XUÂN,MẠNH QUỲNH"
124546,TÌNH LÀ SỢI TƠ (REMIX),Phương Dung
124547,TÌNH LÀ THẾ SAO,Lương Nhật Duy
124548,TÌNH LÚA DUYÊN TRĂNG,Hoàng Minh Thắng
124549,TÌNH NGHÈO CÓ NHAU,"Long Nhật, Vương Bảo Tuấn"
124550,TÌNH NGHÈO CÓ NHAU,Lưu Ánh Loan & Lưu Chí Vỹ
124551,TÌNH NHI NỮ,Minh Uyên
124552,TÌNH NỒNG (REMIX),Quách Tuấn Du
124553,TÌNH PHIÊU LÃNG,Lê Uyên Nhi
124555,TÌNH TA BÈO DẠT MÂY TRÔI,La Nhật Tiến
124556,TÌNH THEO GIÓ BAY,Mai Phương Thảo
124557,TÌNH THẤY TRÒ,Quách Beem
124558,TÌNH THẮM DUYÊN QUÊ,ĐOAN THY & QUỐC TUẤN
124559,TÌNH VÀ TIỀN,Jimmi Jc Nguyễn
124560,TÌNH VÀ VÀNG (REMIX),Ngô Huy Đồng
124562,TÌNH XA,Hoàng Thiên Long
124563,TÌNH YÊU CHẮP VÁ,Mr. Siro
124564,TÌNH YÊU CÁCH TRỞ,Đan Nguyên
124565,TÌNH YÊU CỦA NGỌC (BALLAD VER),Trần Mỹ Ngọc
124566,TÌNH YÊU KHÔNG CÓ LỖI LỖI Ở BẠN THÂN,Lưu Bảo Huy
124568,TÌNH YÊU NGÀY MAI,Nguyễn Hưng
124569,TO DUYEN (NHAC SONG),Nhạc Sống
124570,To Hong,"Quang Linh, Minh Anh"
124571,TO LOVE YOU MORE,Mỹ Tâm
124572,To Quoc Nhin Tu Bien,Artista Band
124573,To Tam,Như Quỳnh
124574,Toc Dai Oi,Phạm Thanh Thảo
124575,TOC DEP,Minh Hằng
124576,TÌNH YÊU TRẢ LẠI TRĂNG SAO,Tâm Đoan
124577,TÌNH YÊU TUYỆT VỜI (PERFECT LOVE),Nicky (St 319)
124578,TÌNH YÊU VÀ NƯỚC MẮT (TÂN CỔ),Nguyễn Kha
124579,TÌNH ĐẦU DANG DỞ,Đào Phi Dương & Hà My
124580,TÌNH ĐẦU MUÔN THUỞ,"Gia Linh, Trường Hải"
124583,TÓC EM ĐUÔI GÀ (REMIX),Nguyễn Thành An
124584,TÓC XƯA,Bằng Kiều
124585,TÔI BIẾT EM CÓ NHIỀU NGƯỜI THAY ĐỐI,HỒ THIỆN QUÂN
124586,TÔI MUỐN NÓI YÊU EM,Nguyễn Hưng
124587,TÔI MUỐN VỀ NHÀ,Hoàng Bách
124588,TÔI SẼ KHÔNG YÊU (REMIX),Nguyễn Thành An
124589,TÔI SỢ CÔ ĐƠN,Lưu Minh Tuấn
124590,TÔI THẤY HOA VÀNG TRÊN CỎ XANH,Bằng Kiều
124591,TÔI VẪN NHỚ,Lưu Ánh Loan & Lưu Chí Vỹ
124592,TÔI ĐÃ HIỂU (REMIX),Trương Khải Minh
124593,TÙY HỨNG LÝ QUA CẦU,Hải Triều
124594,TƠ DUYÊN,"Ngọc Thành, Yến Vy"
124595,TƯ KỲ CÂU HÁT YÊU THƯƠNG,Thanh Hoa
124596,TƯƠNG TƯ,Cao Bá Hưng
124597,TƯỞNG ĐÃ PHÔI PHA,Jimmi Jc Nguyễn
124599,TẠI SAO,Ngọc Sơn
124600,TẠM BIỆT EM,"Lou Hoàng, Only C"
124601,TẠM BIỆT NHAU,Lâm Chấn Hải & Lâm Nhật Thái
124603,Tận Cùng Chỉ Là Lời Hứa,Vĩnh Thiên Kim
124609,TẾT ĐÃ VỀ HAY CHƯA,Hoàng Yến Chibi & Tino
124611,TỎ TÌNH,Bùi Công Nam
124612,TỘI TÌNH,Ngọc Sơn
124613,Từng Yêu,Hương Ly
124616,Unhappy,Oban (Feat. Vincent (Lee Byungjae)) (OVAN)
124617,Uoc Gi,Vân Quỳnh
124618,Uoc Mo Ngot Ngao Remix,Đan Trường
124619,Uoc Mong Doi Ta,"Chế Linh, Hương Lan"
124620,Uoc Mong Doi Ta,"Trường Vũ, Quan Kim Thủy"
124621,Uoc Mong Khong Thanh,Trường Vũ
124622,Uoc Muon Lang Tham,Lam Anh
124623,UOC NGUYEN DAU XUAN,Giáng Tiên
124624,VA TOI MUON THAY,Phạm Kỳ Anh
124625,Vai Phu,Loan Châu
124626,VALENTINE NHO ANH,Hồng Vinh
124627,Van Biet Se Buon,Mr J & Yanbi
124628,Van Con Nhung Yeu Thuong,Vũ Hà Anh
124629,VAN CON YEU ANH,Bảo Thy
124630,VAN CU YEU EM,Phương Thiên Hoàng
124631,Van Doi Em Ve,V.Music
124632,TRƯỜNG CA SÔNG LÔ,Quang Thọ
124633,Tu Khi Minh Chia Tay,QBoy & Triệu Nam
124634,TÂM SỰ CÔ GÁI NHỎ,Nipe
124635,TÌM VỀ KÝ ƯỚC,The Men
124636,TÌNH HOÀI THƯƠNG,Quang Lê & Ý Lan
124637,TÌNH THÔI XÓT XA,Đinh Khải Anh
124639,TÔI MUỐN ĐƯỢC HẸN HÒ,Khắc Minh
124642,Uoc Vong Tuong Lai,Nhiều Ca Sỹ
124643,Va Neu Nhu Em Can Mot Ai Do,Yanbi
124644,Van Hat Loi Tinh Yeu,Hồng Nhung
124645,Vang Tran Suy Tu,Hồ Quang 8
124646,Vang Trang Co Don,Hồng Ngọc & Khang Việt
124647,Vang Trang Dem Troi Remix,Minh Tuyết
124648,Vang Trang Suy Tu,Trường Vũ
124649,Vay Di Em Remix,Du Thiên
124650,Vay Tay Chao,Trường Vũ
124651,Ve Dau Mai Toc Nguoi Thuong,Cẩm Ly
124652,Ve Dau Mai Toc Nguoi Thuong,Quang Lê
124653,Ve Dau Mai Toc Nguoi Thuong Remix,Lâm Chấn Khang
124654,VE DAU MAI TOC NGUOI THUONG REMIX,Quách Tuấn Du
124655,Ve Dau Mai Toc Nguoi Thuong,Hoàng Oanh & Phương Dung
124656,Ve Day Em Remix,Thái Hoàng
124657,Ve Day Nghe Em,Khánh Ly & Nguyễn Ngọc Ngạn
124658,VE DAY NHE,Bùi Anh Tuấn
124659,Ve Hinh Nguoi Trong Mo,Vân Anh
124660,Ve Que Ngoai,Quang Lê
124661,Ve Que Ngoai,Chế Thanh
124662,Ve Voi Em,Phương Y
124663,Ve Voi Yeu Thuong,Ái Phương
124664,Vi Anh Yeu Em,Lê Khoa
124665,Vi Co Lam Sao,Hoàng Lê Vi
124666,Vi Dau Qua Cau Dap Xe,Trương Hiệp & Thy Trang
124667,VI DIEU GI PHAI ROI XA (DANCE),Ưng Đại Vệ
124668,Vi Dieu Gi Phai Roi Xa,Ưng Đại Vệ
124669,Vi Do La Em,Quang Dũng
124670,Vi Doi Con Tinh Yeu,The Bells
124671,Vi Yeu,Lam Trường
124672,VI YEU ANH,Quỳnh Thy
124673,Vien Khuc Viet Nam,Dương Triệu Vũ
124674,VIET CHO NGUOI TOI YEU,Lý Quang Minh
124675,VIẾT CHO NHỮNG NGÀY MƯA,Nguyễn Văn Chung
124677,VIỆT NAM ĐI HÔN VÀ YÊU,Phạm Hồng Phước
124678,Vo Cai Trong Com,Hạ Vy
124679,Vo Cai Trong Com,Mỹ Linh
124680,Vong Tron Tinh Yeu,Thiên Trường & Địa Hải
124684,Vì Sao Anh Cố Giấu,Hương Tràm
124686,VẾT THƯƠNG KHÔNG LÀNH,Tuấn Quang
124687,VỢ BÉ,Lê Trọng Hiếu
124688,VỢ LÀ NHẤT,Lê Bảo Bình & Mr Saker
124689,Wait For You,Elliot Yamin
124690,Wait,yeshon
124691,Waiting for the wind and other rains are not waiting for you,Zhou Zilong
124692,Wake Me Up,Avicii
124693,We Dont Talk Anymore,Chalie Puth & Selena Gomez
124695,WELCOME TO NEW YORK,Taylor Swift
124696,What a life,EXO
124697,What Are Words (Acoustic),Thái Tuyết Trâm
124698,What happened,Zhou Xingzhe
124699,What Makes Your Beutiful,One Direction
124700,WHEN I CRRY,Dương Triệu Vũ
124701,When I Was Your Man,Bruno Mars
124702,When You Told Me You Loved Me,Jessica Simpson
124704,Whether I really have nothing,Wang Jie
124705,Who do you love,Liu Jialiang
124707,Wild Life,Jack & Jack
124708,WILDEST DREAMS,Taylor Swift
124709,Wind,iKON(아이콘)
124710,WISH,Oplus
124714,Xa Dau Tinh Hong,Tuấn Vũ
124715,Xa Em Ky Niem Remix,Dương Triệu Vũ
124716,Xa Em Ky Niem,Lưu Bích
124717,Xa Em Ky Niem,Nguyễn Hưng & Lưu Bích
124718,Xa Em Ky Niem,Thanh Hà
124719,XA EM KỶ NIỆM,DƯƠNG NGỌC THÁI & NHẬT KIM ANH
124720,XA KỶ NIỆM,Phan Mạnh Quỳnh
124721,XA MIỀN TRUNG,Vương Bằng Nhi
124722,XA NGƯỜI MÌNH YÊU,Mai Thiên Vân & Trường Vũ
124723,Xe Dap Oi Remix,Kasim Hoàng Vũ
124724,Xe Dap,Thùy Chi
124725,Xe Hoa Cach Biet,Hoàng Lan
124726,Xe Hoa Mot Chiec,Nguyễn Hưng
124727,XE HOI THAT TINH,Quách Tuấn Du
124728,XEM NHAU LÀ DĨ VÃNG,Trần Quang Anh
124729,Xem như ta chưa từng,Lệ Quyên
124730,Xin Anh Dung Den,Bảo Thy
124731,Xin Anh Dung,JustaTee
124732,Xin Diu Nhau Den Tinh Yeu,Tâm Đoan
124733,Xin Doi Cho Don Coi,Mỹ Tâm
124734,Xin Doi Mot Nu Cuoi,"Khánh Ly, Thái Sơn, Thái Hòa"
124735,Xin Dung Trach Da Da (Remix),"Lương Gia Huy, Lưu Chí Vỹ"
124736,Xin Dung Trach Da Da,Quang Linh
124737,XIN DÀNH TRỌN CHO EM,Tú Quyên
124738,XIN EM DUNG BUON,Nguyên Khôi & Tố Như
124739,Xin Em Dung Khoc Vu Quy,Quang Lê
124740,Xin Goi Nhau La Co Nhan,Tuấn Vũ
124741,XIN HAI CHU BINH YEN REMIX,Kim Ny Ngoc
124742,Xin Lam Nguoi Xa La,Duy Thanh
124743,Xin Lam Nguoi Xa La,Mạnh Quỳnh
124744,Xin Lam Nguoi Xa La,Trường Vũ
124745,XIN LOI ANH DA SAI,Vboys
124746,Xin Loi Anh,Bằng Kiều & Minh Tuyết
124748,Xinh Tuoi Viet Nam,V.Music
124750,Xoa Het Remix,Du Thiên
124751,Xoa Ten Anh remix,Minh Vương M4U
124752,Xoa Ten Nguoi Tinh,Lâm Hùng
124753,Xot Xa Tinh Troi,Trường Vũ
124754,Xot Xa,Mai Quốc Huy
124755,Xuan Da Ve Dau,Minh Tuyết
124756,Xuan Hop Mat,"Như Quỳnh, Loan Châu, Thủy Tiên, Bảo Hân"
124757,Xuan Mong Cho,Như Quỳnh
124758,Y EM SAO,LAMOBI
124759,Y.E.U,MIN
124760,Yau Mai Ngan Nam Remix,Đan Trường
124761,Yen Binh,Lam Anh
124762,Yeu 50%,Lương Gia Huy
124763,Yeu Ai Vi Ai Yeu,Dương 565
124764,Yeu Anh Em Dam Khong,Trấn Thành
124765,YEU ANH EM IM LANG,Song Thư
124766,Yeu Anh La Loi Cua Em,Thiên Ân
124767,Yeu Anh,Nguyễn Hậu & Nguyễn Khánh Hà
124768,Yeu Cai Den Cu,Như Quỳnh
124769,Yeu Chi Hai Lua Remix,Khưu Huy Vũ
124770,Yeu Co Ban Than remix,Bằng Cường
124771,YEU DAN TOC VIET NAM (NHAC SONG),Nhạc Sống
124772,Yeu Dau Da Ve,Tuấn Hưng & Mỹ Tâm
124773,Yeu Dau Lam,Trần Khánh Huy
124774,YEU EM ANH KHONG TOAN TINH,Bùi Vĩnh Phúc
124775,YEU EM ANH SE QUAY VE,Dương Bình Minh
124776,Yeu Em Ca Trong Giac Mo Remix,Đàm Vĩnh Hưng
124777,YEU EM CA TRONG GIAC MO,Đàm Vĩnh Hưng
124778,Yeu Em Hon Tac Ca,Y Du
124779,YEU EM MA KHONG DAM NOI REMIX,Lâm Chấn Kiệt
124780,YEU EM MAT ROI,Trịnh Thăng Bình & Yến Nhi
124781,Yeu Em Nhung Khong Voi Toi Remix,Bùi Vĩnh Phúc
124782,Yeu Em Thuo Ban Dau,Quốc Đại
124783,YEU EM VAY THOI,Kim Hoàng
124784,Yeu Em,Tuấn Ngọc
124785,Yeu Gia,Quang Hà
124786,Yeu La Chet Trong Long,Trường Vũ
124787,Yeu Lam Chi,HAT
124788,Ve Dau Mai Toc Nguoi Thuong,Quang Đại
124789,Vi Em Chinh La Em,Lam Trường
124790,Vi Tuong Lai Cua Em,Lương Gia Huy
124791,Viet Nam Gam Hoa,FM Band
124792,Vo Chong Hai Ruong,Hồ Quang Lộc & Trung Hậu
124793,Vong Tay Lo Lang,Hoàng Nghĩa
124794,VƯƠNG,JokeS Bii ft. Trang Anh
124795,Xin Dung Cach Xa,Lạc Thiên
124797,Xin Yeu Toi Bang Ca Tinh Nguoi,Phi Nhung
124798,Xuan Ngheo,Mạnh Quỳnh
124800,You and Sun,Mamao (MAMAMOO)
124801,You Are My Everything,Gummy
124803,You drunk me,Deng Ziqi
124804,You should not be,BTOB
124807,Yêu ai để không phải khóc,Hương Ly
124810,Đi đu đưa đi,Bích Phương
124814,ĐƯỜNG VỀ QUÊ HƯƠNG,"Ngọc Huyền, Tuấn Vũ"
124816,Đợi Anh Được Không,Jack Việt Nam
124819,ẢO GIÁC,An Nhiên
124820,一千個傷心的理由,张学友
124821,一壶老酒,陆树铭
124822,一水隔天涯,邓丽君
124823,一生中最爱,谭咏麟
124824,七彩的微風,全部合唱
124825,七里香,周杰伦
124826,三寸天堂,严艺丹
124827,三生三世,张杰
124828,不再犹豫,Beyond
124829,不可能,王杰
124830,不哭,杨芸晴
124831,不哭了,BY2
124832,不想再见,S.H.E
124833,不裝飾你的夢,蔡国权
124834,世间美好与你环环相扣,柏松
124835,也曾相识,谭咏麟
124836,人在旅途洒淚時,關正傑&雷安娜
124837,人生一首歌,罗时丰&江志丰
124838,人生何处不相逢,陈慧娴
124839,任我行,陈奕迅
124840,传奇,王菲
124841,你到底有没有爱过我,蓝波
124842,你的姑娘,隔壁老樊
124843,你那好冷的小手,银霞
124844,你，好不好,周兴哲
124845,信仰,张信哲
124846,偏爱,张芸京
124847,做你的爱人,饶天亮
124848,兄弟难当,杜歌
124849,光年之外,邓紫棋
124850,再生緣,蔡小虎&龙千玉
124851,再見煙火,卓义峰
124852,冷冷der圣诞节,四叶草
124853,准我离开吧,吳婉芳
124854,几分之几,卢广仲
124855,几分伤心几分知,王杰
124856,几度花落时,姚苏蓉
124857,分手总要在雨天,张学友
124858,别再记起,吴若希
124859,劉濤 傷了心的女人怎了,刘涛
124860,勇敢爱,Mi2
124861,勋章,鹿晗
124862,十年,陈奕迅
124863,千千阙歌,王祖贤
124864,千年等一回,卓依婷
124865,千纸鹤,邰正宵
124866,千里之外,周杰伦&费玉清
124867,半情歌,元若蓝
124868,半斤八两,许冠杰
124869,单身情歌,林志炫
124870,又见山里红,祁隆
124871,友情歲月,郑伊健
124872,双星情歌,许冠杰
124873,口袋的天空,张韶涵
124874,只想一生跟你走,张学友
124875,只是太愛你,張敬軒
124876,只有情永在,张学友&鄺美雲
124877,只要有你,孙楠&那英
124878,可不可以,張紫豪
124879,听不完的情歌流不完的泪,张师羽
124880,听爸爸的话,周杰伦
124881,听见下雨的声音,魏如昀
124882,吻别,张学友
124883,喜欢你,邓紫棋
124884,嘆情缘,祁隆
124885,嘻哈庄腳情,玖壹壹& Lulu
124886,四个朋友,四个朋友
124887,填空,家家
124888,夏日傾情,黎明
124889,多情玫瑰,張蓉蓉
124890,多想在平庸的生活擁抱你,黄超
124891,夜机,陈慧娴
124892,大人物,GAI周延
124893,大家免著驚,罗大佑
124894,ÁNH NẮNG CỦA ANH,Trấn Thành
124895,ÁNH TRĂNG LẺ LOI,Loan Châu
124897,ÂM THẦM BÊN EM,Trịnh Đình Quang
124899,ÂN TÌNH MONG MANH,Anh Tú
124900,ÂN TÌNH MONG MANH,La Sương Sương
124901,天后,陈势安
124902,天意人心,蔡国权
124903,天涯我獨行,郑吟秋
124904,天路,谭维维
124905,天长地久,吴庆国&王语心
124906,太空,吴青峰
124907,套马杆,乌兰托娅
124908,女人的一生,喬幼
124909,女人花,梅艳芳
124910,她的背,王杰
124911,好喜欢你,黃路梓茵
124912,好好爱,BY2
124913,好想好想,古巨基
124914,如歌,張杰
124915,姐姐,谢金燕
124916,姑娘想嫁人,袁哲
124917,安靜,周杰伦
124918,寂寞才说爱,景心妍
124919,对不起‧我爱,黎明
124920,对你爱不完,郭富城
124921,小小羊兒要回家,姚敏
124922,小幸运,田馥甄
124923,小情歌,苏打绿
124924,小李飞刀,罗文
124925,小苹果,筷子兄弟
124926,山丘,李宗盛
124927,幻影,谭咏麟
124928,当你孤单你会想起谁,张栋梁
124929,当你老了,莫文蔚
124930,彩云伴海鸥,高胜美
124931,彩虹,周杰伦
124932,後來的我們,五月天
124933,微风细雨,邓丽君
124934,心甘情原,俞隆华
124935,忘了你忘了我,王傑
124936,忘盡心中情,叶振棠
124937,YEU LAM MIEN TAY OI,Song Thư
124940,Yêu Từ Anh Mắt Ay,Wendy Thảo
124941,ÂN TÌNH MONG MANH,Thanh Thúy
124942,一路向北,周杰伦
124943,伤心1999,王杰
124944,別怕我傷心,张信哲
124945,只是太爱你,张敬轩
124946,大鱼,周深
124947,寂寞无害,艾怡良
124948,快接电话,四叶草
124949,我還是愛著你,MP魔幻力量
124950,梁山伯与茱丽叶,卓文萱&曹格
124951,演员,薛之谦
124952,相似的情,陈瑞
124953,葬心,黄莺莺
124954,思念的海岸,喬幼
124955,情已逝,张学友
124956,情非得已,庾澄庆
124957,想你的夜,关喆
124958,愛在深秋,谭咏麟
124959,愛笑的眼睛,徐若瑄
124960,愿嫁汉家郎,卓依婷
124961,我从草原來,凤凰传奇
124962,我们的爱,飞儿乐团
124963,我怎麼哭了,林淑容
124964,我是不是你最疼爱的人,潘越云
124965,我是如此相信,周杰伦
124966,我爱的是你,叶蒨文
124967,我的骄傲,容祖儿
124968,我等到花儿也谢了,张学友(粤语)
124969,我等到花兒也謝了,張學友
124970,我要赚一千万,乐哥
124971,散了吧,林志炫
124972,新娘不是我,程响
124973,新的心跳,邓紫棋
124974,无愧于心,孙楠
124975,旧梦不须记,雷安娜
124976,是我在做多情種,胡杨林
124977,是日救星,徐佳瑩
124978,晚秋,黄凯芹(粤语)
124979,晴天,晴天
124980,曾经心痛,叶蒨文
124981,最炫民族风,凤凰传奇
124982,最爱,周慧敏
124983,月光,李健
124984,有點甜,汪苏泷&BY2
124985,朋友,谭咏麟
124986,李白,李荣浩
124987,桃花朵朵开,阿牛
124988,桥边姑娘,海伦
124989,櫻花草,Sweety
124991,殘酷月光,林宥嘉
124992,每天愛你多一些,张学友
124993,每当变幻時,叶丽仪
124994,水中花,谭咏麟
124995,江南,林俊杰
124996,江山美人,龙千玉
124997,泰国情歌,黄明志
124998,流沙,李芷婷
124999,流浪,朴惠子
125000,流浪狗,黄明志
125001,浪子心声,邓丽君
125002,浮夸,陈奕迅
125003,海闊天空,BEYOND
125004,游龍戲鳳,龍劍笙&梅雪詩
125005,滄海一聲笑,周延GAI
